sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
122,1246836,1,1,-0.108,-2.383,-0.107,-2.386,-0.000701461986,5.581053495e-06,4.276,-3.978,4.267,-3.982,0.01025996661,1.566580164e-06
123,1259131,1,1,-0.108,-2.383,-0.107,-2.386,-0.000701461986,5.581053495e-06,4.276,-3.978,4.267,-3.982,0.01025996661,1.566580164e-06
124,1267788,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.976,4.267,-3.982,0.00797997403,2.349870246e-06
125,1278661,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.276,-3.977,4.267,-3.982,0.01025996661,1.958225205e-06
126,1285408,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.276,-3.977,4.267,-3.982,0.01025996661,1.958225205e-06
127,1296310,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.974,4.267,-3.982,0.00797997403,3.133160328e-06
128,1306169,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.974,4.267,-3.982,0.00797997403,3.133160328e-06
129,1316203,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.974,4.267,-3.982,0.00797997403,3.133160328e-06
130,1326004,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.282,-3.981,4.267,-3.982,0.01709994435,3.91645041e-07
131,1335456,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.282,-3.981,4.267,-3.982,0.01709994435,3.91645041e-07
132,1349138,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.274,-3.977,4.267,-3.982,0.00797997403,1.958225205e-06
133,1355527,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.278,-3.977,4.267,-3.982,0.01253995919,1.958225205e-06
134,1366699,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.272,-3.975,4.267,-3.982,0.00569998145,2.741515287e-06
135,1375872,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.272,-3.975,4.267,-3.982,0.00569998145,2.741515287e-06
136,1386366,1,1,-0.108,-2.383,-0.107,-2.386,-0.000701461986,5.581053495e-06,4.281,-3.981,4.267,-3.982,0.01595994806,3.91645041e-07
137,1396472,1,1,-0.108,-2.383,-0.107,-2.386,-0.000701461986,5.581053495e-06,4.281,-3.981,4.267,-3.982,0.01595994806,3.91645041e-07
138,1406330,1,1,-0.108,-2.383,-0.107,-2.386,-0.000701461986,5.581053495e-06,4.273,-3.976,4.267,-3.982,0.00683997774,2.349870246e-06
139,1417620,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.974,4.267,-3.982,0.00797997403,3.133160328e-06
140,1427316,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.974,4.267,-3.982,0.00797997403,3.133160328e-06
141,1435943,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.974,4.267,-3.982,0.00797997403,3.133160328e-06
142,1448283,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.28,-3.979,4.267,-3.982,0.01481995177,1.174935123e-06
143,1456615,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.28,-3.979,4.267,-3.982,0.01481995177,1.174935123e-06
144,1466696,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.976,4.267,-3.982,0.00797997403,2.349870246e-06
145,1475499,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.272,-3.975,4.267,-3.982,0.00569998145,2.741515287e-06
146,1492879,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.272,-3.975,4.267,-3.982,0.00569998145,2.741515287e-06
147,1497319,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.272,-3.975,4.267,-3.982,0.00569998145,2.741515287e-06
148,1509000,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.278,-3.979,4.267,-3.982,0.01253995919,1.174935123e-06
149,1515956,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.278,-3.979,4.267,-3.982,0.01253995919,1.174935123e-06
150,1528054,1,1,-0.108,-2.381,-0.107,-2.386,-0.000701461986,9.301755825e-06,4.273,-3.975,4.267,-3.982,0.00683997774,2.741515287e-06
151,1536063,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.975,4.267,-3.982,0.00797997403,2.741515287e-06
152,1550058,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.975,4.267,-3.982,0.00797997403,2.741515287e-06
153,1555462,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.975,4.267,-3.982,0.00797997403,2.741515287e-06
154,1566566,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.975,4.267,-3.982,0.00797997403,2.741515287e-06
155,1579822,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.274,-3.975,4.267,-3.982,0.00797997403,2.741515287e-06
156,1586713,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.276,-3.976,4.267,-3.982,0.01025996661,2.349870246e-06
157,1596230,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.279,-3.978,4.267,-3.982,0.01367995548,1.566580164e-06
158,1606453,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.279,-3.978,4.267,-3.982,0.01367995548,1.566580164e-06
159,1616602,1,1,-0.109,-2.382,-0.107,-2.386,-0.001402923972,7.44140466e-06,4.273,-3.975,4.267,-3.982,0.00683997774,2.741515287e-06
160,1626859,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.975,4.267,-3.982,0.00341998887,2.741515287e-06
161,1638190,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.27,-3.974,4.267,-3.982,0.00341998887,3.133160328e-06
162,1648686,1,1,-0.108,-2.382,-0.107,-2.386,-0.000701461986,7.44140466e-06,4.272,-3.975,4.267,-3.982,0.00569998145,2.741515287e-06
